instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/650_USA-road-d.BAY.gr,heuristic,34634.2,0,0.108417,0,482,28617,410,661,[269;284;289;280;611;586;393;433;570;550;257;432;587;567;588],1,0,0
data/processed/650_USA-road-d.COL.gr,heuristic,39911.2,0,0.048249,0,513,31274,511,667,[83;84;605;495;43;648;629;621;584;602;608;601;389],1,0,0
data/processed/650_USA-road-d.NY.gr,heuristic,43841.3,0,0.001568,0,401,36248,399,551,[576;454;455;443;359;640;581;325;447;388;19;2;555;54;212;256;349;478;621],1,0,0
data/processed/700_USA-road-d.BAY.gr,heuristic,49188.9,0,0.002395,0,352,39284,350,785,[664;646;514;367;450;446;358;531;381;418;423;253;284;551;674;524;677],1,0,0
data/processed/700_USA-road-d.COL.gr,heuristic,39911.2,0,0.053168,0,541,31274,539,741,[83;84;490;9;6;1;114;621;584;602;608;601;389],1,0,0
data/processed/700_USA-road-d.NY.gr,heuristic,43841.3,0,0.00515,0,431,36248,429,562,[576;454;330;443;651;444;581;325;280;388;19;2;555;54;435;256;349;478;621],1,0,0
data/processed/750_USA-road-d.BAY.gr,heuristic,49188.9,0,0.007466,0,388,39284,386,795,[664;646;514;367;450;536;358;393;381;355;735;164;260;733;674;600;677],1,0,0
data/processed/750_USA-road-d.COL.gr,heuristic,39911.2,0,0.071069,0,586,31274,584,795,[83;84;490;28;744;34;741;728;735;738;733;601;389],1,0,0
data/processed/750_USA-road-d.NY.gr,heuristic,43624.9,0,0.004793,0,546,35956,478,613,[621;646;620;348;212;313;577;95;408;71;723;696;715;444;320;443;578;691;707],1,0,0
data/processed/800_USA-road-d.BAY.gr,heuristic,48081.1,0,0.067373,0,368,38919,291,794,[588;569;589;534;480;367;786;536;795;765;381;418;777;479;796;766],1,0,0
data/processed/800_USA-road-d.COL.gr,heuristic,40845.5,0,0.063345,0,511,32154,509,821,[83;431;489;282;784;778;101;707;796;59;641;733;352;389],1,0,0
data/processed/800_USA-road-d.NY.gr,heuristic,43624.9,0,0.005701,0,564,35956,508,622,[621;646;620;619;212;402;555;69;397;388;108;696;581;640;496;713;712;691;707],1,0,0
data/processed/80_USA-road-d.BAY.gr,heuristic,12880.3,0,0.004293,0,120,10457,101,123,[59;79;16;4;15;66;74],1,0,0
data/processed/80_USA-road-d.COL.gr,heuristic,22378.5,0,0.005214,0,73,14719,53,103,[46;65;64;60;69;71;78;76],1,0,0
data/processed/80_USA-road-d.NY.gr,heuristic,31775.8,0,0.00394,0,77,21205,71,85,[39;41;7;66;47;44;56],1,0,0
data/processed/850_USA-road-d.BAY.gr,heuristic,42707,0,0.004571,0,511,35346,397,906,[659;598;630;721;333;785;459;670;438;424;731;165;395;817;698;786],1,0,0
data/processed/850_USA-road-d.COL.gr,heuristic,29904.8,0,0.008722,0,724,24068,722,906,[213;212;836;499;256;299;11;109;20;667;711;319;576;666],1,0,0
data/processed/850_USA-road-d.NY.gr,heuristic,43841.3,0,0.002081,0,516,36248,514,649,[576;454;658;323;651;324;581;325;641;415;19;2;795;845;435;348;349;478;621],1,0,0
data/processed/900_USA-road-d.BAY.gr,heuristic,61420.2,0,0.072271,0,947,51940,945,969,[820;659;656;818;787;821;880;268;280;322;125;749;624;730;422;335;602;807;839;779;637;690;853;868;854],1,0,0
data/processed/900_USA-road-d.COL.gr,heuristic,29904.8,0,0.009679,0,760,24068,758,969,[213;212;836;499;256;264;11;58;852;745;117;724;576;666],1,0,0
data/processed/900_USA-road-d.NY.gr,heuristic,43841.3,0,0.004281,0,546,36248,544,701,[576;454;330;655;651;324;581;325;280;588;191;522;24;54;120;256;349;478;621],1,0,0
data/processed/950_USA-road-d.BAY.gr,heuristic,57297.6,0,0.008591,0,873,47516,871,974,[820;799;925;332;628;522;175;661;44;901;939;808;713;130;140;239;811;654;844;854],1,0,0
data/processed/950_USA-road-d.COL.gr,heuristic,29904.8,0,0.009353,0,798,24068,796,1024,[213;212;268;405;945;135;886;8;852;858;711;319;576;666],1,0,0
data/processed/950_USA-road-d.NY.gr,heuristic,43841.3,0,0.003621,0,588,36248,586,737,[576;454;330;938;695;923;916;325;906;388;183;431;24;790;652;348;349;478;621],1,0,0
