instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/250_USA-road-d.BAY.gr,static,19248,14247,0.170745,0,318,14247,181,357,[159;189;209;191;246;92;229;199;222;224],1,0,0
data/processed/250_USA-road-d.COL.gr,static,34564.7,24880,0.690513,0,207,24880,205,260,[83;60;45;12;2;1;4;25;113;192;161],1,0,0
data/processed/250_USA-road-d.NY.gr,static,37057.4,29136,0.158324,0,254,29136,234,264,[147;232;89;79;85;95;33;187;108;240;199;228;204;239],1,0,0
data/processed/300_USA-road-d.BAY.gr,static,21954.2,16557,0.282908,0,407,16557,253,408,[224;222;118;194;185;86;276;143;138;260;269],1,0,0
data/processed/300_USA-road-d.COL.gr,static,36375.7,26691,1.02635,0,239,26691,237,310,[83;259;64;55;10;66;68;134;222;261;161;260],1,0,0
data/processed/300_USA-road-d.NY.gr,static,1e+09,28304,0.205462,0,290,28304,248,288,[239;204;152;264;240;262;109;84;50;178;117;120;149;279],0,0,0
data/processed/350_USA-road-d.BAY.gr,static,21954.2,16557,0.572436,0,309,16557,225,446,[224;330;199;229;285;86;290;325;289;284;269],1,0,0
data/processed/350_USA-road-d.COL.gr,static,30822.8,23875,0.238887,0,290,23875,288,359,[215;282;241;117;116;94;186;47;314;133;112;302;347],1,0,0
data/processed/350_USA-road-d.NY.gr,static,1e+09,34082,0.777677,0,312,34082,310,310,[242;133;250;79;85;148;1;115;28;76;268;291;270;349],0,0,0
data/processed/400_USA-road-d.BAY.gr,static,32288.4,26141,0.404345,0,449,26141,281,533,[269;284;138;143;355;381;393;358;339;109;212;223;374;382],1,0,0
data/processed/400_USA-road-d.COL.gr,static,40704.5,30743,0.85149,0,296,30743,294,396,[83;189;396;218;268;66;37;134;222;301;211;352;389],1,0,0
data/processed/400_USA-road-d.NY.gr,static,1e+09,32461,0.532121,0,325,32461,295,321,[242;251;379;184;85;174;362;26;262;336;353;361;239;370;347;305;349],0,0,0
data/processed/40_USA-road-d.BAY.gr,static,12664.3,7856,0.03153,0,65,7856,59,66,[29;21;3;30;10;40],1,0,0
data/processed/40_USA-road-d.COL.gr,static,15059,10084,0.016479,0,110,10084,75,120,[24;36;18;6;9;27],1,0,0
data/processed/40_USA-road-d.NY.gr,static,17330.1,12410,0.019287,0,100,12410,70,110,[24;2;36;11;15;39],1,0,0
data/processed/450_USA-road-d.BAY.gr,static,32288.4,26141,0.613251,0,501,26141,323,568,[269;284;164;84;276;287;393;433;383;215;420;223;374;382],1,0,0
data/processed/450_USA-road-d.COL.gr,static,40704.5,30743,2.04833,0,323,30743,321,457,[83;60;45;38;16;121;37;223;113;261;346;260;389],1,0,0
data/processed/450_USA-road-d.NY.gr,static,47656.7,39446,0.344109,0,288,39446,286,355,[279;443;275;184;197;260;51;187;108;336;353;335;406;313;401;369;431],1,0,0
data/processed/500_USA-road-d.BAY.gr,static,38097.9,28156,0.763138,0,560,28156,332,626,[466;488;440;289;209;418;493;393;433;339;215;465;481],1,0,0
data/processed/500_USA-road-d.COL.gr,static,40704.5,30743,1.39434,0,350,30743,348,510,[83;480;311;168;169;220;37;223;222;192;211;352;389],1,0,0
data/processed/500_USA-road-d.NY.gr,static,1e+09,39721,0.429905,0,422,39721,366,414,[463;461;434;313;239;335;439;407;262;109;453;106;24;184;275;281;393;280;488],0,0,0
data/processed/550_USA-road-d.BAY.gr,static,22317.2,17628,0.804807,0,606,17628,576,642,[413;426;471;541;311;62;220;32;407;133;476;381;373;537],1,0,0
data/processed/550_USA-road-d.COL.gr,static,40704.5,30743,3.13118,9,382,30743,380,572,[83;259;45;55;131;537;37;89;222;261;161;352;389],1,0,0
data/processed/550_USA-road-d.NY.gr,static,47814.4,39721,0.516748,0,408,39721,366,441,[463;461;434;547;522;451;439;240;262;364;102;148;62;296;275;281;393;280;488],1,0,0
data/processed/600_USA-road-d.BAY.gr,static,34634.2,28617,0.845459,0,557,28617,412,651,[269;440;253;574;355;287;393;511;383;321;257;265;278;567;588],1,0,0
data/processed/600_USA-road-d.COL.gr,static,40704.5,30743,2.07983,0,419,30743,417,605,[83;567;560;86;268;537;199;25;113;261;570;260;389],1,0,0
data/processed/600_USA-road-d.NY.gr,static,47814.4,39721,0.495185,0,429,39721,388,467,[463;551;549;360;435;451;353;240;108;109;51;198;432;226;381;490;393;280;488],1,0,0
data/processed/60_USA-road-d.BAY.gr,static,1e+09,6965,0.028972,0,92,6965,80,85,[21;51;42;48;44;59],0,0,0
data/processed/60_USA-road-d.COL.gr,static,1e+09,16904,0.020726,0,197,16904,125,186,[53;30;29;58;51;44;33;28;27;60],0,0,0
data/processed/60_USA-road-d.NY.gr,static,1e+09,12244,0.034879,0,79,12244,73,73,[39;60;11;43;12;44;56],0,0,0
data/processed/650_USA-road-d.BAY.gr,static,34634.2,28617,1.3497,0,482,28617,410,661,[269;608;105;209;290;381;531;358;383;478;119;365;394;642;588],1,0,0
data/processed/650_USA-road-d.COL.gr,static,40704.5,30743,5.31932,8,470,30743,468,667,[83;567;110;38;131;398;68;223;113;301;161;601;389],1,0,0
data/processed/650_USA-road-d.NY.gr,static,43841.3,36248,0.649036,0,401,36248,399,551,[576;454;285;443;496;444;360;240;280;109;128;95;434;54;321;619;349;478;621],1,0,0
data/processed/700_USA-road-d.BAY.gr,static,48015.3,38281,1.22653,0,385,38281,383,785,[664;669;630;465;550;224;433;393;586;276;143;105;506;622;674;600;677],1,0,0
data/processed/700_USA-road-d.COL.gr,static,40704.5,30743,6.35253,4,495,30743,493,741,[83;395;311;218;451;537;114;527;317;261;161;601;389],1,0,0
data/processed/700_USA-road-d.NY.gr,static,43841.3,36248,0.798909,0,431,36248,429,562,[576;454;285;655;695;324;360;240;447;109;128;278;434;687;212;348;620;478;621],1,0,0
data/processed/750_USA-road-d.BAY.gr,static,48015.3,38281,1.28747,0,422,38281,420,795,[664;669;630;498;321;224;433;393;287;136;143;289;440;733;466;734;677],1,0,0
data/processed/750_USA-road-d.COL.gr,static,40704.5,30743,7.7868,7,536,30743,534,795,[83;216;110;699;10;220;318;89;113;602;211;601;389],1,0,0
data/processed/750_USA-road-d.NY.gr,static,43624.9,35956,0.867152,0,575,35956,503,613,[621;478;349;348;120;273;523;198;306;71;108;240;581;444;320;713;712;691;707],1,0,0
data/processed/800_USA-road-d.BAY.gr,static,40198.4,33047,1.70991,0,661,33047,434,794,[588;642;394;633;212;321;497;511;531;794;565;508;767;748;766],1,0,0
data/processed/800_USA-road-d.COL.gr,static,40704.5,30743,8.031,6,565,30743,563,821,[83;189;544;375;268;671;114;89;222;192;346;260;389],1,0,0
data/processed/800_USA-road-d.NY.gr,static,43624.9,35956,1.23658,0,570,35956,514,622,[621;478;349;348;120;402;675;18;33;415;723;696;581;714;239;784;712;691;707],1,0,0
data/processed/80_USA-road-d.BAY.gr,static,1e+09,8818,0.091489,0,125,8818,106,123,[59;79;10;30;25;41;74],0,0,0
data/processed/80_USA-road-d.COL.gr,static,1e+09,10892,0.059081,0,104,10892,84,103,[46;55;41;70;69;71;49;76],0,0,0
data/processed/80_USA-road-d.NY.gr,static,1e+09,12244,0.045937,0,90,12244,84,85,[39;41;11;9;64;44;56],0,0,0
data/processed/850_USA-road-d.BAY.gr,static,42201.1,35151,1.86926,0,605,35151,427,906,[659;656;642;345;113;487;815;553;850;424;731;383;716;817;698;786],1,0,0
data/processed/850_USA-road-d.COL.gr,static,29904.8,24068,2.10898,0,724,24068,722,906,[213;396;468;199;644;15;585;261;367;368;493;543;576;666],1,0,0
data/processed/850_USA-road-d.NY.gr,static,43841.3,36248,1.20852,0,516,36248,514,649,[576;703;330;323;651;444;581;325;108;415;128;552;786;273;435;256;773;478;621],1,0,0
data/processed/900_USA-road-d.BAY.gr,static,54274.2,45383,1.98799,0,537,45383,535,969,[820;616;789;630;540;580;216;224;600;331;577;516;335;346;167;430;712;432;844;854],1,0,0
data/processed/900_USA-road-d.COL.gr,static,29904.8,24068,2.77791,0,760,24068,758,969,[213;396;468;385;50;811;99;574;809;512;557;543;576;666],1,0,0
data/processed/900_USA-road-d.NY.gr,static,43841.3,36248,1.7042,0,546,36248,544,701,[576;454;455;443;496;324;360;240;392;388;162;182;555;273;435;348;773;478;621],1,0,0
data/processed/950_USA-road-d.BAY.gr,static,54274.2,45383,2.27819,0,577,45383,575,974,[820;616;629;579;540;475;354;936;670;438;424;731;412;162;390;609;811;654;844;854],1,0,0
data/processed/950_USA-road-d.COL.gr,static,29904.8,24068,3.75181,0,798,24068,796,1024,[213;312;906;121;50;714;674;551;118;745;557;543;576;666],1,0,0
data/processed/950_USA-road-d.NY.gr,static,43841.3,36248,1.74557,0,588,36248,586,737,[576;454;658;443;651;640;581;910;641;766;183;182;395;117;652;348;773;478;621],1,0,0
