instance,method,objective,lower_bound,time,nb_nodes,robust_constraint,static_objective,static_constraint,S,path,admissibility,nCallBacks,callBacksTimeSpan
data/processed/120_USA-road-d.COL.gr,plans_coupants,25582.6,25582.6,4.72713,813,138,18951,136,145,[81;59;90;77;30;56;106;93;97;78;117;83],1,19,0.002849
data/processed/120_USA-road-d.NY.gr,plans_coupants,30613.1,30613.1,28.2398,6630,133,22912,127,141,[110;91;92;104;21;76;42;39;120],1,55,0.008595
data/processed/1300_USA-road-d.BAY.gr,plans_coupants,1e+09,63927.0,500.294,5386,549,64010,437,492,[1099;1150;1115;890;1243;1287;754;718;859;510;516;577;559;581;898;901;860;1097;771;1123;1161;1177],0,8,0.031413
data/processed/1300_USA-road-d.COL.gr,plans_coupants,42505.7,36033.4,620.275,9140,885,34075,789,889,[88;189;213;518;172;112;104;1278;1234;1057;1232;1030;554;1285;1053],1,20,0.136733
data/processed/1300_USA-road-d.NY.gr,plans_coupants,67883.9,66806.6,500.327,4132,371,55547,291,371,[1144;1118;759;1278;758;617;1117;1070;442;1068;866;697;856;1190;1208;1220;640;1171;1235;1223;1284;691;1271;1296],1,45,0.156055
data/processed/1400_USA-road-d.BAY.gr,plans_coupants,1e+09,71510.4,549.875,13886,455,68674,408,442,[1177;826;939;1246;994;938;503;1237;861;581;438;1286;731;510;859;1367;1332;1288;1084;1116;1243;1152;1381;1363;1323;1338],0,13,0.061661
data/processed/1400_USA-road-d.COL.gr,plans_coupants,42505.7,36101.0,501.376,1483,942,34075,863,943,[88;1368;1388;1387;1380;1386;1385;1365;899;1163;938;1263;696;529;1053],1,24,0.17704
data/processed/1400_USA-road-d.NY.gr,plans_coupants,67883.9,66577.3,506.137,9423,400,55547,306,401,[1144;722;1390;875;1290;1082;1117;1070;1044;507;866;697;326;1190;1208;916;923;1171;1235;1223;1284;1095;1375;1296],1,45,0.174055
data/processed/140_USA-road-d.BAY.gr,plans_coupants,15643.7,15643.7,10.2444,129,188,12762,144,195,[63;72;83;48;40;116;138;84;136],1,30,0.007068
data/processed/140_USA-road-d.COL.gr,plans_coupants,24651.0,24651.0,112.532,4821,159,18301,117,161,[60;83;117;49;76;138;92;101;126;108;129],1,125,0.020963
